score,strategy,total_trades,long_trades,short_trades,wins,win_rate,profit_factor,total_pnl_pct,max_drawdown_pct,sharpe_ratio,avg_win_pct,avg_loss_pct,avg_bars_held,buy_hold_pct,train_pnl,test_pnl,train_wr,test_wr,train_trades,test_trades,p,params
0.0,momentum,284,73,211,81,28.52,0.7673,-17.4947,16.4258,-1.2695,0.712,-0.3703,7.5,9.336219859055417,-4.1424,-13.3523,30.88,26.35,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,284,73,211,43,15.14,0.6989,-13.5465,15.3131,-1.3713,0.7312,-0.1867,4.2,9.336219859055417,-1.9389,-11.6076,16.18,14.19,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,284,73,211,43,15.14,0.6989,-13.5465,15.3131,-1.3713,0.7312,-0.1867,4.2,9.336219859055417,-1.9389,-11.6076,16.18,14.19,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,261,65,196,74,28.35,0.7808,-15.1725,14.4442,-1.2286,0.7303,-0.3701,7.3,9.336219859055417,-6.4137,-8.7588,28.46,28.24,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,261,65,196,74,28.35,0.7808,-15.1725,14.4442,-1.2286,0.7303,-0.3701,7.3,9.336219859055417,-6.4137,-8.7588,28.46,28.24,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,261,65,196,39,14.94,0.72,-11.4619,13.342,-1.2969,0.7556,-0.1844,4.1,9.336219859055417,-3.1498,-8.3121,14.62,15.27,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,261,65,196,39,14.94,0.72,-11.4619,13.342,-1.2969,0.7556,-0.1844,4.1,9.336219859055417,-3.1498,-8.3121,14.62,15.27,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,45,31.91,0.6401,-10.2792,9.8552,-3.1762,0.4062,-0.2975,4.1,9.336219859055417,-7.4316,-2.8477,30.77,32.89,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,45,31.91,0.6401,-10.2792,9.8552,-3.1762,0.4062,-0.2975,4.1,9.336219859055417,-7.4316,-2.8477,30.77,32.89,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,30,21.28,0.6124,-8.0624,8.4679,-3.0979,0.4246,-0.1874,2.8,9.336219859055417,-4.0118,-4.0506,23.08,19.74,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,30,21.28,0.6124,-8.0624,8.4679,-3.0979,0.4246,-0.1874,2.8,9.336219859055417,-4.0118,-4.0506,23.08,19.74,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,44,31.88,0.6356,-10.1774,9.761,-3.259,0.4034,-0.2971,4.1,9.336219859055417,-6.9847,-3.1927,31.25,32.43,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,44,31.88,0.6356,-10.1774,9.761,-3.259,0.4034,-0.2971,4.1,9.336219859055417,-6.9847,-3.1927,31.25,32.43,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,30,21.74,0.6333,-7.3747,7.8352,-2.9162,0.4246,-0.1862,2.8,9.336219859055417,-3.5649,-3.8098,23.44,20.27,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,30,21.74,0.6333,-7.3747,7.8352,-2.9162,0.4246,-0.1862,2.8,9.336219859055417,-3.5649,-3.8098,23.44,20.27,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,46,32.62,0.7051,-8.3211,8.178,-2.4678,0.4326,-0.297,4.4,9.336219859055417,-7.4316,-0.8895,30.77,34.21,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,46,32.62,0.7051,-8.3211,8.178,-2.4678,0.4326,-0.297,4.4,9.336219859055417,-7.4316,-0.8895,30.77,34.21,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,30,21.28,0.6124,-8.0624,8.4679,-3.0979,0.4246,-0.1874,2.8,9.336219859055417,-4.0118,-4.0506,23.08,19.74,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,30,21.28,0.6124,-8.0624,8.4679,-3.0979,0.4246,-0.1874,2.8,9.336219859055417,-4.0118,-4.0506,23.08,19.74,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,45,32.61,0.7021,-8.2193,7.9826,-2.5231,0.4304,-0.2966,4.3,9.336219859055417,-6.9847,-1.2346,31.25,33.78,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,45,32.61,0.7021,-8.2193,7.9826,-2.5231,0.4304,-0.2966,4.3,9.336219859055417,-6.9847,-1.2346,31.25,33.78,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,30,21.74,0.6333,-7.3747,7.8352,-2.9162,0.4246,-0.1862,2.8,9.336219859055417,-3.5649,-3.8098,23.44,20.27,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,30,21.74,0.6333,-7.3747,7.8352,-2.9162,0.4246,-0.1862,2.8,9.336219859055417,-3.5649,-3.8098,23.44,20.27,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 0.75, 'tp_m': 1.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,50,35.46,0.7496,-8.6122,8.8598,-2.0269,0.5156,-0.3779,6.1,9.336219859055417,-4.8375,-3.7747,35.38,35.53,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,50,35.46,0.7496,-8.6122,8.8598,-2.0269,0.5156,-0.3779,6.1,9.336219859055417,-4.8375,-3.7747,35.38,35.53,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,26,18.44,0.6667,-7.6487,9.0068,-2.3801,0.5885,-0.1996,3.6,9.336219859055417,-3.2911,-4.3576,18.46,18.42,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,26,18.44,0.6667,-7.6487,9.0068,-2.3801,0.5885,-0.1996,3.6,9.336219859055417,-3.2911,-4.3576,18.46,18.42,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,49,35.51,0.7617,-8.0025,8.3005,-1.9354,0.5221,-0.3774,6.0,9.336219859055417,-4.2603,-3.7422,35.94,35.14,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,49,35.51,0.7617,-8.0025,8.3005,-1.9354,0.5221,-0.3774,6.0,9.336219859055417,-4.2603,-3.7422,35.94,35.14,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,26,18.84,0.6927,-6.7878,8.4272,-2.1766,0.5885,-0.1972,3.6,9.336219859055417,-2.7139,-4.0739,18.75,18.92,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,26,18.84,0.6927,-6.7878,8.4272,-2.1766,0.5885,-0.1972,3.6,9.336219859055417,-2.7139,-4.0739,18.75,18.92,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 24, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,49,34.75,0.8044,-6.8306,7.2359,-1.5294,0.5733,-0.3796,6.6,9.336219859055417,-3.9809,-2.8497,35.38,34.21,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,49,34.75,0.8044,-6.8306,7.2359,-1.5294,0.5733,-0.3796,6.6,9.336219859055417,-3.9809,-2.8497,35.38,34.21,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,26,18.44,0.6667,-7.6487,9.0068,-2.3801,0.5885,-0.1996,3.6,9.336219859055417,-3.2911,-4.3576,18.46,18.42,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,26,18.44,0.6667,-7.6487,9.0068,-2.3801,0.5885,-0.1996,3.6,9.336219859055417,-3.2911,-4.3576,18.46,18.42,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,49,35.51,0.8343,-5.5791,6.4543,-1.2851,0.5733,-0.3783,6.5,9.336219859055417,-3.4037,-2.1754,35.94,35.14,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,49,35.51,0.8343,-5.5791,6.4543,-1.2851,0.5733,-0.3783,6.5,9.336219859055417,-3.4037,-2.1754,35.94,35.14,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,138,73,65,26,18.84,0.6927,-6.7878,8.4272,-2.1766,0.5885,-0.1972,3.6,9.336219859055417,-2.7139,-4.0739,18.75,18.92,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,138,73,65,26,18.84,0.6927,-6.7878,8.4272,-2.1766,0.5885,-0.1972,3.6,9.336219859055417,-2.7139,-4.0739,18.75,18.92,64,74,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,46,32.62,0.8157,-6.5723,8.1804,-1.3936,0.6323,-0.3754,7.2,9.336219859055417,-1.6544,-4.9179,35.38,30.26,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,46,32.62,0.8157,-6.5723,8.1804,-1.3936,0.6323,-0.3754,7.2,9.336219859055417,-1.6544,-4.9179,35.38,30.26,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,141,75,66,21,14.89,0.6843,-7.3341,9.2984,-2.0958,0.7569,-0.1936,4.2,9.336219859055417,-1.2623,-6.0718,18.46,11.84,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 0, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,141,75,66,21,14.89,0.6843,-7.3341,9.2984,-2.0958,0.7569,-0.1936,4.2,9.336219859055417,-1.2623,-6.0718,18.46,11.84,65,76,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (45, 75), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 15, 'be_after_r': 0.5, 'trailing': False}"
